,id,alias,name,image_url,is_closed,url,review_count,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,station_id
1907,ra8gsMEo0i5mlO_169Tygg,the-emerald-montréal,The Emerald,https://s3-media1.fl.yelpcdn.com/bphoto/EwTKUewwn0JXHnx9yliIwg/o.jpg,False,https://www.yelp.com/biz/the-emerald-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,33.0,3.5,[],$$,+15142729779,+1 514-272-9779,657.0719526690202,45.5212999,-73.59953,5295 Avenue du Parc,,,Montreal,H2V 4G9,CA,QC,"['5295 Avenue du Parc', 'Montreal, QC H2V 4G9', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1908,Uo9OOFVZjKQR2Rm0XXA98A,l-gros-luxe-mile-end-montréal-4,L'Gros Luxe Mile End,https://s3-media2.fl.yelpcdn.com/bphoto/5eT1NmVx30p_Elpwj7PeMQ/o.jpg,False,https://www.yelp.com/biz/l-gros-luxe-mile-end-montr%C3%A9al-4?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,84.0,4.0,[],$$,+15145078883,+1 514-507-8883,495.6525188834625,45.52525,-73.60387,150 Rue Bernard O,,,Montreal,H2T 2K2,CA,QC,"['150 Rue Bernard O', 'Montreal, QC H2T 2K2', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1909,IW0b-1EyRvwi8OVsN_dPew,snowbird-tiki-bar-montréal-2,Snowbird Tiki Bar,https://s3-media4.fl.yelpcdn.com/bphoto/6LcpBfRsL2LWT2Zl0-LlmQ/o.jpg,False,https://www.yelp.com/biz/snowbird-tiki-bar-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,36.0,3.5,[],$$$,,,1028.3145128607237,45.535727,-73.602557,6388 Rue St-Hubert,,,Montreal,H2S 2M2,CA,QC,"['6388 Rue St-Hubert', 'Montreal, QC H2S 2M2', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1910,BdYEbF9z2IqaJ7R5bduxJw,taverna-montréal-2,Taverna,https://s3-media3.fl.yelpcdn.com/bphoto/R1SHtetrNwsK3EaQEUQafA/o.jpg,False,https://www.yelp.com/biz/taverna-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,4.0,4.0,[],$$,+15142781881,+1 514-278-1881,602.8949772119882,45.530406,-73.604014,195 Rue de Bellechasse,,,Montreal,H2S 1W3,CA,QC,"['195 Rue de Bellechasse', 'Montreal, QC H2S 1W3', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1911,__fyRzU8kL6HkVV3wgxfmQ,beaumonde-par-mademoiselle-montréal,Beaumonde Par Mademoiselle,https://s3-media1.fl.yelpcdn.com/bphoto/L3eqO5Th0O2jAjOkIENZlA/o.jpg,False,https://www.yelp.com/biz/beaumonde-par-mademoiselle-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,5.0,3.0,[],$$,+15145085038,+1 514-508-5038,736.0746903387766,45.52047,-73.59705,5171 Avenue du Parc,,,Montreal,H2V 4G3,CA,QC,"['5171 Avenue du Parc', 'Montreal, QC H2V 4G3', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1912,wMbi9wthv6GXtCKPJAtZAQ,taverne-la-remise-montréal-2,Taverne la Remise,https://s3-media3.fl.yelpcdn.com/bphoto/fWZiVfIcYOcF9D-f4evXag/o.jpg,False,https://www.yelp.com/biz/taverne-la-remise-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,7.0,3.0,[],$,+15142720206,+1 514-272-0206,634.8302471901026,45.52943,-73.59039,540 Rue Boucher,,,Montreal,H2J 1C2,CA,QC,"['540 Rue Boucher', 'Montreal, QC H2J 1C2', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1913,Sjj8ZEvBZdjDYMJH7nBZmw,mezcaleros-montréal,Mezcaleros,https://s3-media2.fl.yelpcdn.com/bphoto/Z5F9N3VwJMtlcwXce5wZJQ/o.jpg,False,https://www.yelp.com/biz/mezcaleros-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,17.0,3.5,[],$,+15142772377,+1 514-277-2377,751.8072262003112,45.52382163906289,-73.60637589325259,5834 Avenue du Parc,,,Montreal,H2V 4H3,CA,QC,"['5834 Avenue du Parc', 'Montreal, QC H2V 4H3', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1914,Ipcdle852xIuI1L5kCYAvA,les-torchés-montréal,Les Torchés,https://s3-media1.fl.yelpcdn.com/bphoto/Hnh44-35zY5jk9TpLqkWyA/o.jpg,False,https://www.yelp.com/biz/les-torch%C3%A9s-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,36.0,4.0,[],$$,+15145646011,+1 514-564-6011,1182.9555281219402,45.5208508,-73.58559293743438,74 Avenue du Mont-Royal E,,,Montreal,H2T 1N7,CA,QC,"['74 Avenue du Mont-Royal E', 'Montreal, QC H2T 1N7', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1915,ml_Fo07EBZQ8uSSnvkZb3A,buvette-chez-simone-montréal-3,Buvette Chez Simone,https://s3-media4.fl.yelpcdn.com/bphoto/vIPjmwHRrFbo2bWEPwRwdg/o.jpg,False,https://www.yelp.com/biz/buvette-chez-simone-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,118.0,4.5,[],$$,+15147506577,+1 514-750-6577,979.4365294047461,45.51888,-73.59341,4869 Avenue du Parc,,,Montreal,H2V 4E7,CA,QC,"['4869 Avenue du Parc', 'Montreal, QC H2V 4E7', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1916,Ir7NOgyO6tRkIL10R_xRZw,le-saint-édouard-montréal,Le Saint Édouard,https://s3-media2.fl.yelpcdn.com/bphoto/0mVXl4WABHGEWMxGRK6t1A/o.jpg,False,https://www.yelp.com/biz/le-saint-%C3%A9douard-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,19.0,3.5,[],$$,+14385048080,+1 438-504-8080,706.8095347990919,45.5333113,-73.5961897,808 Boulevard Rosemont,,,Montreal,H2S 1Z6,CA,QC,"['808 Boulevard Rosemont', 'Montreal, QC H2S 1Z6', 'Canada']",3769158e8eb9733a512dab1700d12f9e
1917,t3Rr8xk_9dSdoZm8sfwCXw,pub-saint-pierre-montréal,Pub Saint Pierre,https://s3-media2.fl.yelpcdn.com/bphoto/pSyKAQ-ywzZ0rtQ7c4oOlA/o.jpg,False,https://www.yelp.com/biz/pub-saint-pierre-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,105.0,4.5,[],$$,+15149855204,+1 514-985-5204,830.7631768661769,45.50129,-73.55669,410 Rue Saint-Pierre,,,Montreal,H2Y 2M7,CA,QC,"['410 Rue Saint-Pierre', 'Montreal, QC H2Y 2M7', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1918,agYLB665pM7rYjHveAlK8Q,wolf-and-workman-montréal-2,Wolf & Workman,https://s3-media1.fl.yelpcdn.com/bphoto/mwbuwHDog1Va0VFg2sFSjg/o.jpg,False,https://www.yelp.com/biz/wolf-and-workman-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,120.0,4.5,[],$$,+15147371787,+1 514-737-1787,1131.5507327177966,45.5037576,-73.55491567062386,139 Rue Saint-Paul O,,,Montreal,H2Y 1Z3,CA,QC,"['139 Rue Saint-Paul O', 'Montreal, QC H2Y 1Z3', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1919,OixAX9U7ukSgEc8SIzScow,resto-pub-100-génies-montréal,Resto-Pub 100 Génies,https://s3-media1.fl.yelpcdn.com/bphoto/MynsZQnnrsyOYg-_09pWXw/o.jpg,False,https://www.yelp.com/biz/resto-pub-100-g%C3%A9nies-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,8.0,3.0,[],$$,+15143968892,+1 514-396-8892,38.43862627899498,45.4952876955146,-73.5637321400047,530 Rue Peel,,,Montreal,H3C 6M8,CA,QC,"['530 Rue Peel', 'Montreal, QC H3C 6M8', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1920,ghwcjmCP3SEGzVPpZE_4Dg,monopole-montréal-2,Monopole,https://s3-media4.fl.yelpcdn.com/bphoto/9NEY48nVKJENazGxWeIl7g/o.jpg,False,https://www.yelp.com/biz/monopole-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,21.0,5.0,[],$$,+15145049996,+1 514-504-9996,624.0965039616523,45.49668,-73.55524,782 Rue Wellington,,,Montreal,H3C 2M8,CA,QC,"['782 Rue Wellington', 'Montreal, QC H3C 2M8', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1921,k2a0B5nlT3V9zzVrpgcGeQ,bar-george-montréal,Bar George,https://s3-media4.fl.yelpcdn.com/bphoto/dQvEd0hdvQXQ-5KyooTuKQ/o.jpg,False,https://www.yelp.com/biz/bar-george-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,237.0,4.5,[],$$,+15146699243,+1 514-669-9243,1049.1467133446974,45.49914524060438,-73.575678,1440 Rue Drummond,,,Montreal,H3G 1V9,CA,QC,"['1440 Rue Drummond', 'Montreal, QC H3G 1V9', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1922,HfcveKmEBGQo-Sp9CGiyHA,grumpys-bar-montréal,Grumpy's Bar,https://s3-media1.fl.yelpcdn.com/bphoto/7-f2t9bFsSBZPhcKW24vzg/o.jpg,False,https://www.yelp.com/biz/grumpys-bar-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,36.0,4.0,[],$,+15148669010,+1 514-866-9010,974.9278804478621,45.49601,-73.57585,1242 Rue Bishop,,,Montreal,H3G 2E3,CA,QC,"['1242 Rue Bishop', 'Montreal, QC H3G 2E3', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1923,hhoF0oNZaSY-G4a6jkNpDg,la-voûte-montréal-2,La Voûte,https://s3-media4.fl.yelpcdn.com/bphoto/x5uRT8aO-qPeqUJWlpCCVg/o.jpg,False,https://www.yelp.com/biz/la-vo%C3%BBte-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,34.0,4.0,[],$$$$,+15146799360,+1 514-679-9360,822.9718831948717,45.5022612967492,-73.5591738639147,360 Rue Saint-Jacques,,,Montreal,H2Y 2N1,CA,QC,"['360 Rue Saint-Jacques', 'Montreal, QC H2Y 2N1', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1924,EKIwV8nxZerC_cD6w3F6Cg,nacarat-montréal-2,Nacarat,https://s3-media4.fl.yelpcdn.com/bphoto/NckJ39ZbnG9OM1gszdyXgA/o.jpg,False,https://www.yelp.com/biz/nacarat-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,28.0,4.0,[],$$$,+15149542872,+1 514-954-2872,694.7457355721785,45.500787,-73.567922,900 Boulevard René-Lévesque O,,,Montreal,H3B 4A5,CA,QC,"['900 Boulevard René-Lévesque O', 'Montreal, QC H3B 4A5', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1925,t2Eg5QRgLg9DWUeMe_Duhg,sarah-b-montreal-3,Sarah B.,https://s3-media1.fl.yelpcdn.com/bphoto/kx557wK65FR4ENbaTsS-tQ/o.jpg,False,https://www.yelp.com/biz/sarah-b-montreal-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,28.0,4.0,[],$$,+15148478729,+1 514-847-8729,846.3459911529213,45.50281848847739,-73.56059003699906,360 Rue Saint-Antoine O,,,Montreal,H2Y 3X4,CA,QC,"['360 Rue Saint-Antoine O', 'Montreal, QC H2Y 3X4', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1926,ewAmzOqnSAfLBdt4Stc8bA,mcleans-pub-montréal-3,McLean's Pub,https://s3-media2.fl.yelpcdn.com/bphoto/pUjA6rGbKkVVunmfol4MVg/o.jpg,False,https://www.yelp.com/biz/mcleans-pub-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,133.0,4.0,[],$$,+15143927770,+1 514-392-7770,827.3678271310555,45.499552,-73.572148,1210 Rue Peel,,,Montreal,H3B 2T6,CA,QC,"['1210 Rue Peel', 'Montreal, QC H3B 2T6', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1927,Q2SjioubbDH3p5GN2f-fZg,botero-montréal,Botero,,False,https://www.yelp.com/biz/botero-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,2.0,4.5,[],$$,+15149850019,+1 514-985-0019,924.5134852128276,45.503059,-73.558523,262 Rue Saint-Jacques,,,Montreal,H2Y 1L9,CA,QC,"['262 Rue Saint-Jacques', 'Montreal, QC H2Y 1L9', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1928,XI3iNUgChOfJk5ppjKVEQQ,barroco-montréal,Barroco,https://s3-media1.fl.yelpcdn.com/bphoto/zhCqnODaNtIUAxhkwC6bVw/o.jpg,False,https://www.yelp.com/biz/barroco-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,301.0,4.5,[],$$$,+15145445800,+1 514-544-5800,877.4002742659566,45.50138,-73.55592,312 Rue Saint-Paul O,,,Montreal,H2Y 2A3,CA,QC,"['312 Rue Saint-Paul O', 'Montreal, QC H2Y 2A3', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1929,-hCG6fsmBbUxLkvBkCyuiw,le-confessionnal-montréal,Le Confessionnal,https://s3-media4.fl.yelpcdn.com/bphoto/LsClGaUW4xX26DAWAs_o6w/o.jpg,False,https://www.yelp.com/biz/le-confessionnal-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,18.0,3.0,[],$$,+15146561350,+1 514-656-1350,711.4015547026238,45.50074,-73.55806,431 Rue McGill,,,Montreal,H2Y 2G1,CA,QC,"['431 Rue McGill', 'Montreal, QC H2Y 2G1', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1930,eLajoeeUpG6gZuICUQNMVw,gokudo-montréal,Gokudo,https://s3-media4.fl.yelpcdn.com/bphoto/AAiUoRZvhC1aCpRFgeicWQ/o.jpg,False,https://www.yelp.com/biz/gokudo-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,62.0,4.5,[],$$,+15143753715,+1 514-375-3715,949.2439712827112,45.50303,-73.56838,630 Rue Cathcart,,,Montreal,H3B 0C3,CA,QC,"['630 Rue Cathcart', 'Montreal, QC H3B 0C3', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1931,cgYU1DKsvUgBvjp35ZimJQ,pub-victoria-montréal-3,Pub Victoria,https://s3-media2.fl.yelpcdn.com/bphoto/5uUCVOgIcwiCGHlqcebz7w/o.jpg,False,https://www.yelp.com/biz/pub-victoria-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,14.0,3.0,[],$$,+15148645060,+1 514-864-5060,568.8977129234079,45.49993,-73.55993,698 Rue Notre-Dame O,,,Montreal,H3C 1J2,CA,QC,"['698 Rue Notre-Dame O', 'Montreal, QC H3C 1J2', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1932,F9_VdKmPyvEcqWSVVGkNNA,hurleys-irish-pub-montréal-2,Hurley's Irish Pub,https://s3-media2.fl.yelpcdn.com/bphoto/CsWtNC9z7lkpPXVWs-0dmg/o.jpg,False,https://www.yelp.com/biz/hurleys-irish-pub-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,136.0,4.0,[],$$,+15148614111,+1 514-861-4111,907.9107439005003,45.496884,-73.574761,1225  Rue Crescent,,,Montreal,H3G 2B1,CA,QC,"['1225  Rue Crescent', 'Montreal, QC H3G 2B1', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1933,9KeJfn7-6DFfUFoZLu_DNQ,escondite-montréal,Escondite,https://s3-media2.fl.yelpcdn.com/bphoto/BMDkIAgYfMhWH1xWtqMifQ/o.jpg,False,https://www.yelp.com/biz/escondite-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,247.0,4.0,[],$$,+15144199755,+1 514-419-9755,912.927484119859,45.502978,-73.567959,1206 Avenue Union,,,Montreal,H3B 3A7,CA,QC,"['1206 Avenue Union', 'Montreal, QC H3B 3A7', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1934,cB65Ezz9-FewdTiHtT84jg,pub-lord-william-montréal,Pub Lord William,https://s3-media2.fl.yelpcdn.com/bphoto/3MxaFB8GgLnluE-ZjtcQjw/o.jpg,False,https://www.yelp.com/biz/pub-lord-william-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,38.0,4.0,[],$$,+15149253777,+1 514-925-3777,992.7816089317797,45.48691324615937,-73.5670390897595,265 Rue des Seigneurs,,,Montreal,H3J,CA,QC,"['265 Rue des Seigneurs', 'Montreal, QC H3J', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1935,ol-aOSZbIh46Uy3tKjciaA,mad-hatter-pub-montréal,Mad Hatter Pub,https://s3-media3.fl.yelpcdn.com/bphoto/BAy5VTia7c2VLmxHl2IV7A/o.jpg,False,https://www.yelp.com/biz/mad-hatter-pub-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,101.0,4.0,[],$,+15149879988,+1 514-987-9988,943.6334768255829,45.496716,-73.575265,1240 Rue Crescent,,,Montreal,H3G 2A9,CA,QC,"['1240 Rue Crescent', 'Montreal, QC H3G 2A9', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1936,2xBmsmgKHJaqV7uWpbmMiA,bar-le-sénateur-montréal-3,Bar le Sénateur,https://s3-media4.fl.yelpcdn.com/bphoto/E4MvLxPhxe0fwG6R0o3sZA/o.jpg,False,https://www.yelp.com/biz/bar-le-s%C3%A9nateur-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,6.0,3.5,[],$$$,+15148789000,+1 514-878-9000,381.74991709477644,45.497457,-73.567265,1 Place du Canada,,,Montreal,H3B 4C9,CA,QC,"['1 Place du Canada', 'Montreal, QC H3B 4C9', 'Canada']",8c3e8bbf15685f205ba044dbeac4960a
1937,HTiupfkYLtdXByDPG8z7KA,atwater-cocktail-club-montréal,Atwater Cocktail Club,https://s3-media3.fl.yelpcdn.com/bphoto/b1clF2qwv8l4Cqgo3oSXQg/o.jpg,False,https://www.yelp.com/biz/atwater-cocktail-club-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,120.0,4.5,[],$$,+14383874252,+1 438-387-4252,108.87557627495464,45.4814386,-73.5782002,512 Avenue Atwater,,,Montreal,H4C 2G5,CA,QC,"['512 Avenue Atwater', 'Montreal, QC H4C 2G5', 'Canada']",567cbde732fdd0fb13d545dd1b5e963c
1938,o05HPzyrpcguxH9AL1Knvw,pub-burgundy-lion-montréal-3,Pub Burgundy Lion,https://s3-media2.fl.yelpcdn.com/bphoto/a_iEFZljxaTNhMLBhirYlQ/o.jpg,False,https://www.yelp.com/biz/pub-burgundy-lion-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,234.0,4.0,[],$$,+15149340888,+1 514-934-0888,324.3489815494171,45.482768,-73.575219,2496 Rue Notre-Dame O,,,Montreal,H3J 1N5,CA,QC,"['2496 Rue Notre-Dame O', 'Montreal, QC H3J 1N5', 'Canada']",567cbde732fdd0fb13d545dd1b5e963c
1939,7WjfywEVPymUMFz2eEz9Tg,la-drinkerie-ste-cunégonde-montréal,La Drinkerie Ste-Cunégonde,https://s3-media3.fl.yelpcdn.com/bphoto/AXuDGqVnto2Cqbq_0ubvYQ/o.jpg,False,https://www.yelp.com/biz/la-drinkerie-ste-cun%C3%A9gonde-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,51.0,4.0,[],$$,+15144392364,+1 514-439-2364,217.73361899735772,45.48229,-73.57661,2661 Rue Notre-Dame O,,,Montreal,H3J 1N9,CA,QC,"['2661 Rue Notre-Dame O', 'Montreal, QC H3J 1N9', 'Canada']",567cbde732fdd0fb13d545dd1b5e963c
1940,U4aFxVyXfPc7Yh46oTRzOQ,canal-lounge-montréal,Canal Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/db6Qfg4TWGmrVPmw0ptt7g/o.jpg,False,https://www.yelp.com/biz/canal-lounge-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,28.0,4.5,[],$$,+15144512665,+1 514-451-2665,287.44385333426425,45.478667,-73.57522,22 Avenue Atwater,,,Montreal,H4C 3L8,CA,QC,"['22 Avenue Atwater', 'Montreal, QC H4C 3L8', 'Canada']",567cbde732fdd0fb13d545dd1b5e963c
1941,IkilcGqiN3_sQk-VvnoAeg,le-vin-papillon-montréal,Le Vin Papillon,https://s3-media1.fl.yelpcdn.com/bphoto/d8xa0aISygCQxtQ3q-_cnA/o.jpg,False,https://www.yelp.com/biz/le-vin-papillon-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,145.0,4.5,[],$$$,+15144396494,+1 514-439-6494,311.9408209366918,45.48277,-73.5754852,2519 Rue Notre-Dame Ouest,,,Montreal,H3J 1N4,CA,QC,"['2519 Rue Notre-Dame Ouest', 'Montreal, QC H3J 1N4', 'Canada']",567cbde732fdd0fb13d545dd1b5e963c
1942,9dn5pee_n2dWQfN57xoJpg,bar-de-courcelle-montréal-2,Bar De Courcelle,https://s3-media2.fl.yelpcdn.com/bphoto/gHkqd6V6ORhZV9Y_d7clBA/o.jpg,False,https://www.yelp.com/biz/bar-de-courcelle-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,27.0,4.0,[],$,+14383824685,+1 438-382-4685,1202.016069938152,45.4729699,-73.58891,4685 Notre-Dame Rue W,,,Montreal,H4C 1S7,CA,QC,"['4685 Notre-Dame Rue W', 'Montreal, QC H4C 1S7', 'Canada']",567cbde732fdd0fb13d545dd1b5e963c
1943,cB65Ezz9-FewdTiHtT84jg,pub-lord-william-montréal,Pub Lord William,https://s3-media2.fl.yelpcdn.com/bphoto/3MxaFB8GgLnluE-ZjtcQjw/o.jpg,False,https://www.yelp.com/biz/pub-lord-william-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,38.0,4.0,[],$$,+15149253777,+1 514-925-3777,1102.9888725149965,45.48691324615937,-73.5670390897595,265 Rue des Seigneurs,,,Montreal,H3J,CA,QC,"['265 Rue des Seigneurs', 'Montreal, QC H3J', 'Canada']",567cbde732fdd0fb13d545dd1b5e963c
